evidence_id,source_database,source_accession,doi,pmid,title,year,evidence_type,priority,relevance_score,study_tag,intervention_type_hint,taxa_hint,outcome_hint,needs_manual_review,source_url
PMID:41365537,PubMed,41365537,10.4014/jmb.2509.09005,41365537,Oral Administration of Clostridium butyricum Alleviates High-Fat Diet-Induced Obesity in Mice by Modulating Gut Akkermansia muciniphila Abundance via Direct Growth Promotion.,2025,literature,lower,1,preclinical_or_animal,,Akkermansia,,true,https://pubmed.ncbi.nlm.nih.gov/41365537/
PMID:41216275,PubMed,41216275,10.21037/tgh-24-161,41216275,Impact of Lactobacillus acidophilus and inulin on the liver disease of an obese murine model.,2025,literature,lower,1,needs_manual_classification,,Lactobacillus,,true,https://pubmed.ncbi.nlm.nih.gov/41216275/
PMID:41150739,PubMed,41150739,10.3390/cimb47100791,41150739,Switching from a High-Fat to a Regular Chow Diet Improves Obesity Progression in Mice.,2025,literature,lower,1,preclinical_or_animal,,,,true,https://pubmed.ncbi.nlm.nih.gov/41150739/
PMID:39656675,PubMed,39656675,10.1111/1750-3841.17564,39656675,Polysaccharides from fermented garlic attenuate high-fat diet-induced obesity in mice through gut microbes.,2024,literature,lower,1,preclinical_or_animal,,,,true,https://pubmed.ncbi.nlm.nih.gov/39656675/
EUROPEPMC:37047729,PubMed,37047729,10.3390/ijms24076755,37047729,The Role of Next-Generation Probiotics in Obesity and Obesity-Associated Disorders: Current Knowledge and Future Perspectives.,2023,literature,lower,1,preclinical_or_animal,probiotic,,,true,https://europepmc.org/article/MED/37047729
PMID:36904067,PubMed,36904067,10.3390/nu15051067,36904067,A Pilot Study: The Reduction in Fecal Acetate in Obese Patients after Probiotic Administration and Percutaneous Electrical Neurostimulation.,2023,literature,lower,1,preclinical_or_animal,probiotic,,,true,https://pubmed.ncbi.nlm.nih.gov/36904067/
PMID:37840104,PubMed,37840104,10.1007/s11154-023-09843-z,37840104,Non-alcoholic fatty liver disease and gut microbial dysbiosis- underlying mechanisms and gut microbiota mediated treatment strategies.,2023,literature,lower,1,preclinical_or_animal,,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/37840104/
PMID:35685874,PubMed,35685874,10.3389/fnut.2022.871556,35685874,Effects of Oat Complex High-Fiber Formula Powder on the Composition of Intestinal Microbiota and Enzyme Activities in Mice Induced by a High-Fat Diet.,2022,literature,lower,1,preclinical_or_animal,,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/35685874/
PMID:35334927,PubMed,35334927,10.3390/nu14061270,35334927,Probiotic Strains Isolated from an Olympic Woman's Weightlifting Gold Medalist Increase Weight Loss and Exercise Performance in a Mouse Model.,2022,literature,lower,1,preclinical_or_animal,probiotic,,weight,true,https://pubmed.ncbi.nlm.nih.gov/35334927/
PMID:36364814,PubMed,36364814,10.3390/nu14214555,36364814,The Role of Individually Selected Diets in Obese Women with PCOS-A Review.,2022,literature,lower,1,review,,,,true,https://pubmed.ncbi.nlm.nih.gov/36364814/
EUROPEPMC:34887627,PubMed,34887627,10.3748/wjg.v27.i41.7041,34887627,Over-feeding the gut microbiome: A scoping review on health implications and therapeutic perspectives.,2021,literature,lower,1,review,,,microbiome,true,https://europepmc.org/article/MED/34887627
PMID:27892954,PubMed,27892954,10.1038/nm.4236,27892954,A purified membrane protein from Akkermansia muciniphila or the pasteurized bacterium improves metabolism in obese and diabetic mice.,2017,literature,lower,1,preclinical_or_animal,,Akkermansia,,true,https://pubmed.ncbi.nlm.nih.gov/27892954/
PMID:23886977,PubMed,23886977,10.3920/BM2012.0069,23886977,The development of probiotic treatment in obesity: a review.,2014,literature,lower,1,review,probiotic,,,true,https://pubmed.ncbi.nlm.nih.gov/23886977/
EUROPEPMC:PMC12985339,publisher supplementary data,PMC12985339,,,From Probiotics to Postbiotics—An Update on Their Biotherapeutic Potential and the Emerging Strategies in Human Health,2026,literature,lower,0,preclinical_or_animal,probiotic;postbiotic,,,true,
EUROPEPMC:41987929,PubMed,41987929,10.3389/fnins.2026.1791299,41987929,The impact of the Lab4 probiotic on neurodegenerative processes in a murine Alzheimer's disease model.,2026,literature,lower,0,preclinical_or_animal,probiotic,,,true,https://europepmc.org/article/MED/41987929
PMID:42130741,PubMed,42130741,10.3389/fendo.2026.1829579,42130741,"Post-transplant diabetes mellitus after kidney transplantation: pathogenesis, risk factors, and management strategies.",2026,literature,lower,0,preclinical_or_animal,,,,true,https://pubmed.ncbi.nlm.nih.gov/42130741/
PMID:41862452,PubMed,41862452,10.1038/s41467-026-70613-x,41862452,High-resolution phage-host assignment through key proteins using large language models.,2026,literature,lower,0,needs_manual_classification,,,,true,https://pubmed.ncbi.nlm.nih.gov/41862452/
EUROPEPMC:41953220,PubMed,41953220,10.3389/fimmu.2025.1713426,41953220,"Probiotics and human health: biological activities, nutritional aspects, immunomodulatory properties, applications, and future perspectives - a comprehensive review.",2025,literature,lower,0,review,probiotic,,,true,https://europepmc.org/article/MED/41953220
EUROPEPMC:40218922,PubMed,40218922,10.3390/nu17071165,40218922,Strain-Specific Therapeutic Potential of <i>Lactiplantibacillus plantarum</i>: A Systematic Scoping Review.,2025,literature,lower,0,review,,Lactiplantibacillus,,true,https://europepmc.org/article/MED/40218922
EUROPEPMC:41425618,PubMed,41425618,10.3389/fnut.2025.1670598,41425618,"Nutritional strategies in supporting immune checkpoint inhibitor, PI3K inhibitor, and tyrosine kinase inhibitor cancer therapies.",2025,literature,lower,0,preclinical_or_animal,,,,true,https://europepmc.org/article/MED/41425618
EUROPEPMC:40825779,PubMed,40825779,10.1038/s41538-025-00539-z,40825779,Synbiotic yogurt with nanoparticle entrapped rice straw hemicellulose for immediate probiotic support and prebiotic delivery.,2025,literature,lower,0,preclinical_or_animal,probiotic;prebiotic;synbiotic,,,true,https://europepmc.org/article/MED/40825779
EUROPEPMC:41584438,PubMed,41584438,10.1016/j.jff.2025.107114,41584438,"A synbiotic medical food improves gut barrier function, reduces immune responses, and inhibits osteoclast activity in models of postmenopausal bone loss aligned with clinical outcomes.",2025,literature,lower,0,needs_manual_classification,synbiotic,,,true,https://europepmc.org/article/MED/41584438
PMID:41462628,PubMed,41462628,10.3390/antiox14121428,41462628,"Probiotic Lactobacillus reuteri Y7 Protects Against Blue Light-Induced Retinal Degeneration via Antioxidant Defense, Anti-Inflammatory Action, and Gut-Retina Axis Modulation.",2025,literature,lower,0,preclinical_or_animal,probiotic,Lactobacillus,,true,https://pubmed.ncbi.nlm.nih.gov/41462628/
PMID:41368199,PubMed,41368199,10.1016/j.obpill.2025.100209,41368199,Dietary supplement considerations during glucagon-like Peptide-1 receptor agonist treatment: A narrative review.,2025,literature,lower,0,preclinical_or_animal,,,,true,https://pubmed.ncbi.nlm.nih.gov/41368199/
PMID:40214965,PubMed,40214965,10.1007/s42000-025-00649-z,40214965,Comparative evaluation of dulaglutide alone vs. dulaglutide combined with probiotics on cardiovascular risk factors in T2DM.,2025,literature,lower,0,preclinical_or_animal,probiotic,,,true,https://pubmed.ncbi.nlm.nih.gov/40214965/
EUROPEPMC:39339675,PubMed,39339675,10.3390/nu16183075,39339675,<i>Akkermansia muciniphila</i> as a Potential Guardian against Oral Health Diseases: A Narrative Review.,2024,literature,lower,0,preclinical_or_animal,,Akkermansia,,true,https://europepmc.org/article/MED/39339675
PMID:39481656,PubMed,39481656,10.1016/j.bcp.2024.116596,39481656,Insights into the modulatory effects of host-gut microbial xanthine co-metabolism on high-fat diet-fed mice.,2024,literature,lower,0,preclinical_or_animal,,,,true,https://pubmed.ncbi.nlm.nih.gov/39481656/
EUROPEPMC:38274765,PubMed,38274765,10.3389/fmicb.2023.1241259,38274765,"<i>Christensenella minuta</i>, a new candidate next-generation probiotic: current evidence and future trajectories.",2023,literature,lower,0,preclinical_or_animal,probiotic,,,true,https://europepmc.org/article/MED/38274765
EUROPEPMC:PMC10576946,publisher supplementary data,PMC10576946,,,UEG Week 2023 Moderated Posters,2023,literature,lower,0,preclinical_or_animal,,,,true,
PMID:37630832,PubMed,37630832,10.3390/nu15163642,37630832,Modulatory Effects of Co-Fermented Pu-erh Tea with Aqueous Corn Silk Extract on Gut Microbes and Fecal Metabolites in Mice Fed High-Fat Diet.,2023,literature,lower,0,preclinical_or_animal,,,,true,https://pubmed.ncbi.nlm.nih.gov/37630832/
PMID:37810928,PubMed,37810928,10.3389/fnut.2023.1237237,37810928,Morel (Morchella spp.) intake alters gut microbial community and short-chain fatty acid profiles in mice.,2023,literature,lower,0,preclinical_or_animal,,,,true,https://pubmed.ncbi.nlm.nih.gov/37810928/
PMID:36687706,PubMed,36687706,10.3389/fnut.2022.988529,36687706,Maternal prebiotic supplementation impacts colitis development in offspring mice.,2022,literature,lower,0,preclinical_or_animal,prebiotic,,,true,https://pubmed.ncbi.nlm.nih.gov/36687706/
EUROPEPMC:34065873,PubMed,34065873,10.3390/nu13051617,34065873,Next Generation Probiotics for Neutralizing Obesogenic Effects: Taxa Culturing Searching Strategies.,2021,literature,lower,0,preclinical_or_animal,probiotic,,,true,https://europepmc.org/article/MED/34065873
EUROPEPMC:32582673,PubMed,32582673,10.3389/fbioe.2020.00550,32582673,"Commensal Obligate Anaerobic Bacteria and Health: Production, Storage, and Delivery Strategies.",2020,literature,lower,0,preclinical_or_animal,,,,true,https://europepmc.org/article/MED/32582673
